video_uid,conversation_uid,conversation_id,level_label,_role,_turn_order,_conversation_time,_embedding_row
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,partner,1338,0.8775510204081632,312
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,expert,1341,0.8979591836734694,313
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,partner,1342,0.9183673469387755,314
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,expert,1343,0.9387755102040817,315
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,partner,1344,0.9591836734693877,316
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,expert,1346,0.9795918367346939,317
dimension,dimension::wired_dimension_16,wired_dimension_16,expert,partner,1347,1.0,318
fractal,fractal::wired_fractal_12,wired_fractal_12,child,expert,1351,0.0,319
fractal,fractal::wired_fractal_12,wired_fractal_12,child,partner,1352,0.034482758620689655,320
fractal,fractal::wired_fractal_12,wired_fractal_12,child,expert,1353,0.06896551724137931,321
fractal,fractal::wired_fractal_12,wired_fractal_12,child,partner,1354,0.10344827586206896,322
fractal,fractal::wired_fractal_12,wired_fractal_12,child,expert,1355,0.13793103448275862,323
fractal,fractal::wired_fractal_12,wired_fractal_12,child,partner,1358,0.1724137931034483,324
fractal,fractal::wired_fractal_12,wired_fractal_12,child,expert,1359,0.20689655172413793,325
fractal,fractal::wired_fractal_12,wired_fractal_12,child,partner,1362,0.2413793103448276,326
fractal,fractal::wired_fractal_12,wired_fractal_12,child,expert,1363,0.27586206896551724,327
fractal,fractal::wired_fractal_12,wired_fractal_12,child,partner,1365,0.3103448275862069,328
fractal,fractal::wired_fractal_12,wired_fractal_12,child,expert,1366,0.3448275862068966,329
fractal,fractal::wired_fractal_12,wired_fractal_12,child,partner,1369,0.3793103448275862,330
fractal,fractal::wired_fractal_12,wired_fractal_12,child,expert,1370,0.41379310344827586,331
fractal,fractal::wired_fractal_12,wired_fractal_12,child,partner,1371,0.4482758620689655,332
fractal,fractal::wired_fractal_12,wired_fractal_12,child,expert,1372,0.4827586206896552,333
fractal,fractal::wired_fractal_12,wired_fractal_12,child,partner,1375,0.5172413793103449,334
fractal,fractal::wired_fractal_12,wired_fractal_12,child,expert,1376,0.5517241379310345,335
fractal,fractal::wired_fractal_12,wired_fractal_12,child,partner,1378,0.5862068965517241,336
fractal,fractal::wired_fractal_12,wired_fractal_12,child,expert,1379,0.6206896551724138,337
fractal,fractal::wired_fractal_12,wired_fractal_12,child,partner,1381,0.6551724137931034,338
fractal,fractal::wired_fractal_12,wired_fractal_12,child,expert,1382,0.6896551724137931,339
fractal,fractal::wired_fractal_12,wired_fractal_12,child,partner,1385,0.7241379310344828,340
fractal,fractal::wired_fractal_12,wired_fractal_12,child,expert,1386,0.7586206896551724,341
fractal,fractal::wired_fractal_12,wired_fractal_12,child,partner,1387,0.7931034482758621,342
fractal,fractal::wired_fractal_12,wired_fractal_12,child,expert,1388,0.8275862068965517,343
fractal,fractal::wired_fractal_12,wired_fractal_12,child,partner,1389,0.8620689655172413,344
fractal,fractal::wired_fractal_12,wired_fractal_12,child,expert,1390,0.896551724137931,345
fractal,fractal::wired_fractal_12,wired_fractal_12,child,partner,1393,0.9310344827586207,346
fractal,fractal::wired_fractal_12,wired_fractal_12,child,expert,1395,0.9655172413793104,347
fractal,fractal::wired_fractal_12,wired_fractal_12,child,partner,1396,1.0,348
fractal,fractal::wired_fractal_13,wired_fractal_13,teenager,expert,1397,0.0,349
fractal,fractal::wired_fractal_13,wired_fractal_13,teenager,partner,1398,0.08333333333333333,350
fractal,fractal::wired_fractal_13,wired_fractal_13,teenager,expert,1399,0.16666666666666666,351
fractal,fractal::wired_fractal_13,wired_fractal_13,teenager,partner,1400,0.25,352
fractal,fractal::wired_fractal_13,wired_fractal_13,teenager,expert,1401,0.3333333333333333,353
fractal,fractal::wired_fractal_13,wired_fractal_13,teenager,partner,1404,0.4166666666666667,354
fractal,fractal::wired_fractal_13,wired_fractal_13,teenager,expert,1405,0.5,355
fractal,fractal::wired_fractal_13,wired_fractal_13,teenager,partner,1409,0.5833333333333334,356
fractal,fractal::wired_fractal_13,wired_fractal_13,teenager,expert,1410,0.6666666666666666,357
fractal,fractal::wired_fractal_13,wired_fractal_13,teenager,partner,1420,0.75,358
fractal,fractal::wired_fractal_13,wired_fractal_13,teenager,expert,1422,0.8333333333333334,359
fractal,fractal::wired_fractal_13,wired_fractal_13,teenager,partner,1434,0.9166666666666666,360
fractal,fractal::wired_fractal_13,wired_fractal_13,teenager,expert,1435,1.0,361
fractal,fractal::wired_fractal_14,wired_fractal_14,undergraduate,expert,1437,0.0,362
fractal,fractal::wired_fractal_14,wired_fractal_14,undergraduate,partner,1438,0.06666666666666667,363
fractal,fractal::wired_fractal_14,wired_fractal_14,undergraduate,expert,1439,0.13333333333333333,364
fractal,fractal::wired_fractal_14,wired_fractal_14,undergraduate,partner,1440,0.2,365
fractal,fractal::wired_fractal_14,wired_fractal_14,undergraduate,expert,1441,0.26666666666666666,366
fractal,fractal::wired_fractal_14,wired_fractal_14,undergraduate,partner,1449,0.3333333333333333,367
fractal,fractal::wired_fractal_14,wired_fractal_14,undergraduate,expert,1452,0.4,368
fractal,fractal::wired_fractal_14,wired_fractal_14,undergraduate,partner,1457,0.4666666666666667,369
fractal,fractal::wired_fractal_14,wired_fractal_14,undergraduate,expert,1458,0.5333333333333333,370
fractal,fractal::wired_fractal_14,wired_fractal_14,undergraduate,partner,1463,0.6,371
fractal,fractal::wired_fractal_14,wired_fractal_14,undergraduate,expert,1464,0.6666666666666666,372
fractal,fractal::wired_fractal_14,wired_fractal_14,undergraduate,partner,1471,0.7333333333333333,373
fractal,fractal::wired_fractal_14,wired_fractal_14,undergraduate,expert,1472,0.8,374
fractal,fractal::wired_fractal_14,wired_fractal_14,undergraduate,partner,1476,0.8666666666666667,375
fractal,fractal::wired_fractal_14,wired_fractal_14,undergraduate,expert,1477,0.9333333333333333,376
fractal,fractal::wired_fractal_14,wired_fractal_14,undergraduate,partner,1483,1.0,377
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,expert,1484,0.0,378
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,partner,1485,0.038461538461538464,379
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,expert,1486,0.07692307692307693,380
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,partner,1487,0.11538461538461539,381
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,expert,1489,0.15384615384615385,382
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,partner,1494,0.19230769230769232,383
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,expert,1495,0.23076923076923078,384
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,partner,1496,0.2692307692307692,385
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,expert,1497,0.3076923076923077,386
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,partner,1500,0.34615384615384615,387
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,expert,1501,0.38461538461538464,388
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,partner,1502,0.4230769230769231,389
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,expert,1504,0.46153846153846156,390
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,partner,1507,0.5,391
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,expert,1508,0.5384615384615384,392
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,partner,1516,0.5769230769230769,393
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,expert,1517,0.6153846153846154,394
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,partner,1518,0.6538461538461539,395
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,expert,1519,0.6923076923076923,396
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,partner,1520,0.7307692307692307,397
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,expert,1522,0.7692307692307693,398
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,partner,1523,0.8076923076923077,399
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,expert,1524,0.8461538461538461,400
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,partner,1526,0.8846153846153846,401
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,expert,1527,0.9230769230769231,402
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,partner,1529,0.9615384615384616,403
fractal,fractal::wired_fractal_15,wired_fractal_15,graduate,expert,1531,1.0,404
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,partner,1536,0.0,405
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,expert,1537,0.034482758620689655,406
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,partner,1538,0.06896551724137931,407
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,expert,1541,0.10344827586206896,408
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,partner,1542,0.13793103448275862,409
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,expert,1543,0.1724137931034483,410
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,partner,1547,0.20689655172413793,411
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,expert,1550,0.2413793103448276,412
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,partner,1552,0.27586206896551724,413
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,expert,1563,0.3103448275862069,414
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,partner,1566,0.3448275862068966,415
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,expert,1570,0.3793103448275862,416
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,partner,1571,0.41379310344827586,417
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,expert,1576,0.4482758620689655,418
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,partner,1582,0.4827586206896552,419
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,expert,1587,0.5172413793103449,420
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,partner,1589,0.5517241379310345,421
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,expert,1591,0.5862068965517241,422
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,partner,1593,0.6206896551724138,423
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,expert,1595,0.6551724137931034,424
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,partner,1597,0.6896551724137931,425
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,expert,1598,0.7241379310344828,426
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,partner,1599,0.7586206896551724,427
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,expert,1602,0.7931034482758621,428
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,partner,1605,0.8275862068965517,429
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,expert,1608,0.8620689655172413,430
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,partner,1609,0.896551724137931,431
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,expert,1611,0.9310344827586207,432
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,partner,1617,0.9655172413793104,433
fractal,fractal::wired_fractal_16,wired_fractal_16,expert,expert,1619,1.0,434
gravity,gravity::wired_gravity_12,wired_gravity_12,child,expert,1620,0.0,435
gravity,gravity::wired_gravity_12,wired_gravity_12,child,partner,1621,0.022727272727272728,436
gravity,gravity::wired_gravity_12,wired_gravity_12,child,expert,1622,0.045454545454545456,437
gravity,gravity::wired_gravity_12,wired_gravity_12,child,partner,1623,0.06818181818181818,438
gravity,gravity::wired_gravity_12,wired_gravity_12,child,expert,1624,0.09090909090909091,439
gravity,gravity::wired_gravity_12,wired_gravity_12,child,partner,1625,0.11363636363636363,440
gravity,gravity::wired_gravity_12,wired_gravity_12,child,expert,1626,0.13636363636363635,441
gravity,gravity::wired_gravity_12,wired_gravity_12,child,partner,1629,0.1590909090909091,442
gravity,gravity::wired_gravity_12,wired_gravity_12,child,expert,1630,0.18181818181818182,443
gravity,gravity::wired_gravity_12,wired_gravity_12,child,partner,1634,0.20454545454545456,444
gravity,gravity::wired_gravity_12,wired_gravity_12,child,expert,1635,0.22727272727272727,445
gravity,gravity::wired_gravity_12,wired_gravity_12,child,partner,1637,0.25,446
gravity,gravity::wired_gravity_12,wired_gravity_12,child,expert,1638,0.2727272727272727,447
gravity,gravity::wired_gravity_12,wired_gravity_12,child,partner,1641,0.29545454545454547,448
gravity,gravity::wired_gravity_12,wired_gravity_12,child,expert,1642,0.3181818181818182,449
gravity,gravity::wired_gravity_12,wired_gravity_12,child,partner,1643,0.3409090909090909,450
gravity,gravity::wired_gravity_12,wired_gravity_12,child,expert,1644,0.36363636363636365,451
gravity,gravity::wired_gravity_12,wired_gravity_12,child,partner,1646,0.38636363636363635,452
gravity,gravity::wired_gravity_12,wired_gravity_12,child,expert,1647,0.4090909090909091,453
gravity,gravity::wired_gravity_12,wired_gravity_12,child,partner,1648,0.4318181818181818,454
gravity,gravity::wired_gravity_12,wired_gravity_12,child,expert,1650,0.45454545454545453,455
gravity,gravity::wired_gravity_12,wired_gravity_12,child,partner,1652,0.4772727272727273,456
gravity,gravity::wired_gravity_12,wired_gravity_12,child,expert,1653,0.5,457
gravity,gravity::wired_gravity_12,wired_gravity_12,child,partner,1655,0.5227272727272727,458
gravity,gravity::wired_gravity_12,wired_gravity_12,child,expert,1656,0.5454545454545454,459
gravity,gravity::wired_gravity_12,wired_gravity_12,child,partner,1657,0.5681818181818182,460
gravity,gravity::wired_gravity_12,wired_gravity_12,child,expert,1658,0.5909090909090909,461
gravity,gravity::wired_gravity_12,wired_gravity_12,child,partner,1660,0.6136363636363636,462
gravity,gravity::wired_gravity_12,wired_gravity_12,child,expert,1661,0.6363636363636364,463
gravity,gravity::wired_gravity_12,wired_gravity_12,child,partner,1664,0.6590909090909091,464
gravity,gravity::wired_gravity_12,wired_gravity_12,child,expert,1666,0.6818181818181818,465
gravity,gravity::wired_gravity_12,wired_gravity_12,child,partner,1668,0.7045454545454546,466
gravity,gravity::wired_gravity_12,wired_gravity_12,child,expert,1669,0.7272727272727273,467
gravity,gravity::wired_gravity_12,wired_gravity_12,child,partner,1671,0.75,468
gravity,gravity::wired_gravity_12,wired_gravity_12,child,expert,1672,0.7727272727272727,469
gravity,gravity::wired_gravity_12,wired_gravity_12,child,partner,1674,0.7954545454545454,470
gravity,gravity::wired_gravity_12,wired_gravity_12,child,expert,1675,0.8181818181818182,471
gravity,gravity::wired_gravity_12,wired_gravity_12,child,partner,1676,0.8409090909090909,472
gravity,gravity::wired_gravity_12,wired_gravity_12,child,expert,1677,0.8636363636363636,473
